Date,Shed,Age,Mortality,Bird_Balance,Fresh_Eggs,Crack_Eggs,Leaker_Eggs,Jumbo_Tray,Production_Pct,Fresh_Tray,Bird_Weight,Tray_Weight
2025-10-18,Shed 3,69.1,3.0,20655.0,18630.0,20,6,1,90.2,621.0,5826.453125,1865.0369444444445
2025-10-18,Shed 4,66.7,3.0,20887.0,19110.0,9,3,1,91.49,637.0,5766.0884375000005,1885.4075
2025-10-19,Shed 1,64.3,3.0,20935.0,19140.0,24,7,1,91.43,638.0,5830.58328125,1896.2222222222222
2025-10-19,Shed 2,63.2,4.0,20705.0,18750.0,13,6,1,90.56,625.0,5954.171718750001,1902.967569444444
2025-10-19,Shed 3,69.2,2.0,20653.0,18630.0,16,3,1,90.2,621.0,5826.453125,1865.0369444444445
2025-10-19,Shed 4,67.1,4.0,20883.0,19230.0,8,11,1,92.08,641.0,5766.0884375000005,1885.4075
2025-10-20,Shed 1,64.4,2.0,20933.0,18450.0,12,8,1,88.14,615.0,5830.58328125,1896.2222222222222
2025-10-20,Shed 2,63.3,9.0,20696.0,18030.0,11,12,1,87.12,601.0,5954.171718750001,1902.967569444444
2025-10-20,Shed 3,69.3,12.0,20641.0,18090.0,14,7,1,87.64,603.0,5826.453125,1865.0369444444445
2025-10-20,Shed 4,67.2,2.0,20881.0,18660.0,7,5,1,89.36,622.0,5766.0884375000005,1885.4075
2025-10-21,Shed 1,64.5,4.0,20929.0,19530.0,15,7,1,93.32,651.0,5830.58328125,1896.2222222222222
2025-10-21,Shed 2,63.4,5.0,20691.0,19530.0,8,7,1,94.39,651.0,5954.171718750001,1902.967569444444
2025-10-21,Shed 3,69.4,6.0,20635.0,18870.0,22,8,1,91.45,629.0,5826.453125,1865.0369444444445
2025-10-21,Shed 4,67.3,4.0,20877.0,19740.0,8,5,1,94.55,658.0,5766.0884375000005,1885.4075
2025-10-22,Shed 1,64.6,7.0,20922.0,18960.0,15,9,1,90.62,632.0,5830.58328125,1896.2222222222222
2025-10-22,Shed 2,63.5,3.0,20677.0,18840.0,15,10,1,91.12,628.0,5954.171718750001,1902.967569444444
2025-10-22,Shed 3,69.5,3.0,20632.0,18570.0,14,5,1,90.01,619.0,5826.453125,1865.0369444444445
2025-10-22,Shed 4,67.4,6.0,20871.0,19020.0,19,4,1,91.13,634.0,5766.0884375000005,1885.4075
2025-10-23,Shed 1,64.7,5.0,20917.0,19050.0,11,9,1,91.07,635.0,5830.58328125,1896.2222222222222
2025-10-23,Shed 2,63.6,2.0,20675.0,18450.0,14,2,1,89.24,615.0,5954.171718750001,1902.967569444444
2025-10-23,Shed 3,69.6,4.0,20628.0,18480.0,19,6,1,89.59,616.0,5826.453125,1865.0369444444445
2025-10-23,Shed 4,67.5,7.0,20864.0,19230.0,15,8,1,92.17,641.0,5766.0884375000005,1885.4075
2025-10-24,Shed 1,65.1,5.0,20912.0,19110.0,17,12,2,91.38,637.0,5830.58328125,1896.2222222222222
2025-10-24,Shed 2,63.7,9.0,20666.0,19110.0,10,8,1,92.47,637.0,5954.171718750001,1902.967569444444
2025-10-24,Shed 3,69.7,4.0,20624.0,18510.0,15,5,1,89.75,617.0,5826.453125,1865.0369444444445
2025-10-24,Shed 4,67.6,4.0,20860.0,19050.0,13,8,1,91.32,635.0,5766.0884375000005,1885.4075
2025-10-25,Shed 1,65.2,2.0,20910.0,19110.0,13,7,1,91.39,637.0,5830.58328125,1896.2222222222222
2025-10-25,Shed 2,64.1,2.0,20664.0,18720.0,9,5,1,90.59,624.0,5954.171718750001,1902.967569444444
2025-10-25,Shed 3,70.1,2.0,20622.0,18510.0,23,7,1,89.76,617.0,5826.453125,1865.0369444444445
2025-10-25,Shed 4,67.7,3.0,20857.0,19290.0,17,20,1,92.49,643.0,5766.0884375000005,1885.4075
2025-10-26,Shed 1,65.3,1.0,20909.0,19080.0,20,8,1,91.25,636.0,5830.58328125,1896.2222222222222
2025-10-26,Shed 2,64.2,3.0,20661.0,18630.0,25,3,1,90.17,621.0,5954.171718750001,1902.967569444444
2025-10-26,Shed 3,70.2,1.0,20621.0,18540.0,17,6,1,89.91,618.0,5826.453125,1865.0369444444445
2025-10-26,Shed 4,68.1,2.0,20855.0,19140.0,13,10,1,91.78,638.0,5766.0884375000005,1885.4075
2025-10-27,Shed 1,65.4,4.0,20905.0,19020.0,23,12,1,90.98,634.0,5830.58328125,1896.2222222222222
2025-10-27,Shed 2,64.3,10.0,20651.0,18720.0,5,2,1,90.65,624.0,5954.171718750001,1902.967569444444
2025-10-27,Shed 3,70.3,5.0,20616.0,18570.0,22,9,1,90.08,619.0,5826.453125,1865.0369444444445
2025-10-27,Shed 4,68.2,4.0,20851.0,19320.0,16,9,1,92.66,644.0,5766.0884375000005,1885.4075
2025-10-28,Shed 1,65.5,2.0,20903.0,18840.0,18,12,1,90.13,628.0,5830.58328125,1896.2222222222222
2025-10-28,Shed 2,64.4,3.0,20648.0,18780.0,10,4,1,90.95,626.0,5954.171718750001,1902.967569444444
2025-10-28,Shed 3,70.4,3.0,20613.0,18480.0,22,8,1,89.65,616.0,5826.453125,1865.0369444444445
2025-10-28,Shed 4,68.3,3.0,20848.0,18990.0,6,15,1,91.09,633.0,5766.0884375000005,1885.4075
2025-10-29,Shed 1,65.6,3.0,20900.0,18930.0,15,13,1,90.57,631.0,5830.58328125,1896.2222222222222
2025-10-29,Shed 2,64.5,5.0,20643.0,18780.0,20,3,1,90.98,626.0,5954.171718750001,1902.967569444444
2025-10-29,Shed 3,70.5,2.0,20611.0,18510.0,16,8,1,89.81,617.0,5826.453125,1865.0369444444445
2025-10-29,Shed 4,68.4,6.0,20842.0,18810.0,14,5,1,90.25,627.0,5766.0884375000005,1885.4075
2025-10-30,Shed 1,65.7,3.0,20897.0,18960.0,20,12,1,90.73,632.0,5830.58328125,1896.2222222222222
2025-10-30,Shed 2,64.6,7.0,20636.0,18780.0,18,10,1,91.01,626.0,5954.171718750001,1902.967569444444
2025-10-30,Shed 3,70.6,3.0,20608.0,18510.0,19,12,1,89.82,617.0,5826.453125,1865.0369444444445
2025-10-30,Shed 4,68.5,4.0,20838.0,19470.0,12,6,1,93.44,649.0,5766.0884375000005,1885.4075
2025-10-31,Shed 1,66.1,3.0,20894.0,18930.0,8,15,1,90.6,631.0,5830.58328125,1896.2222222222222
2025-10-31,Shed 2,64.7,2.0,20634.0,18810.0,25,7,1,91.16,627.0,5954.171718750001,1902.967569444444
2025-10-31,Shed 3,70.7,5.0,20603.0,18510.0,10,12,1,89.84,617.0,5826.453125,1865.0369444444445
2025-10-31,Shed 4,68.6,2.0,20836.0,19140.0,6,11,1,91.86,638.0,5766.0884375000005,1885.4075
2025-01-11,Shed 1,66.2,3.0,20891.0,18930.0,15,12,1,90.61,631.0,,
2025-01-11,Shed 2,65.1,6.0,20628.0,18600.0,10,8,1,90.17,620.0,,
2025-01-11,Shed 3,71.1,5.0,20598.0,18330.0,22,13,1,88.99,611.0,,
2025-01-11,Shed 4,68.7,5.0,20825.0,18390.0,12,4,1,88.31,613.0,,
2025-02-11,Shed 1,66.3,3.0,20888.0,18960.0,17,11,1,90.77,632.0,,
2025-02-11,Shed 2,65.2,5.0,20623.0,18870.0,25,5,1,91.5,629.0,,
2025-02-11,Shed 3,71.2,2.0,20596.0,18480.0,18,14,1,89.73,616.0,,
2025-02-11,Shed 4,69.1,4.0,20821.0,19260.0,13,13,1,92.5,642.0,,
2025-03-11,Shed 1,66.4,5.0,20883.0,18720.0,16,11,1,89.64,624.0,,
2025-03-11,Shed 2,65.3,6.0,20617.0,18690.0,13,6,1,90.65,623.0,,
2025-03-11,Shed 3,71.3,4.0,20592.0,18360.0,24,13,1,89.16,612.0,,
2025-03-11,Shed 4,69.2,8.0,20813.0,19080.0,25,17,1,91.67,636.0,,
2025-04-11,Shed 1,66.5,3.0,20880.0,18750.0,16,8,1,89.8,625.0,,
2025-04-11,Shed 2,65.4,4.0,20613.0,18780.0,12,5,1,91.11,626.0,,
2025-04-11,Shed 3,71.4,3.0,20589.0,18300.0,16,11,1,88.88,610.0,,
2025-04-11,Shed 4,69.3,1.0,20812.0,18420.0,12,11,1,88.51,614.0,,
2025-05-11,Shed 1,66.6,4.0,20876.0,18750.0,16,13,1,89.82,625.0,,
2025-05-11,Shed 2,65.5,6.0,20607.0,18600.0,7,6,1,90.26,620.0,,
2025-05-11,Shed 3,71.5,7.0,20582.0,18180.0,19,13,1,88.33,606.0,,
2025-05-11,Shed 4,69.4,7.0,20805.0,18810.0,16,11,1,90.41,627.0,,
2025-06-11,Shed 1,66.7,3.0,20873.0,18750.0,15,13,1,89.83,625.0,,
2025-06-11,Shed 2,65.6,6.0,20601.0,18540.0,8,10,1,90.0,618.0,,
2025-06-11,Shed 3,71.6,4.0,20578.0,18150.0,24,14,1,88.2,605.0,,
2025-06-11,Shed 4,69.5,7.0,20798.0,18870.0,14,17,1,90.73,629.0,,
2025-07-11,Shed 1,67.1,3.0,20870.0,18750.0,17,12,1,89.84,625.0,5847.04219479739,
2025-07-11,Shed 2,65.7,4.0,20597.0,18480.0,18,4,1,89.72,616.0,6009.494142771291,
2025-07-11,Shed 3,71.7,0.0,20578.0,18300.0,19,13,1,88.93,610.0,5813.992568851363,
2025-07-11,Shed 4,69.6,5.0,20793.0,18900.0,7,10,1,90.9,630.0,5797.546490384616,
2025-08-11,Shed 1,67.2,6.0,20864.0,18720.0,18,13,1,89.72,624.0,5830.58328125,
2025-08-11,Shed 2,66.1,6.0,20591.0,18330.0,15,8,1,89.02,611.0,5954.171718750001,
2025-08-11,Shed 3,72.1,1.0,20577.0,18330.0,15,12,1,89.08,611.0,5826.453125,
2025-08-11,Shed 4,69.7,2.0,20791.0,18630.0,13,20,1,89.61,621.0,5766.0884375000005,
2025-09-11,Shed 1,67.3,6.0,20858.0,18630.0,21,11,1,89.32,621.0,5830.58328125,1892.814861111111
2025-09-11,Shed 2,66.2,2.0,20589.0,18540.0,5,4,1,90.05,618.0,5954.171718750001,1908.0786458333332
2025-09-11,Shed 3,72.2,6.0,20571.0,18330.0,22,13,1,89.11,611.0,5826.453125,1874.851840277778
2025-09-11,Shed 4,70.1,4.0,20787.0,18510.0,13,9,1,89.05,617.0,5766.0884375000005,1886.7037500000001
2025-10-11,Shed 1,67.4,7.0,20851.0,18480.0,13,8,1,88.63,616.0,5830.58328125,1896.2222222222222
2025-10-11,Shed 2,66.3,4.0,20585.0,18450.0,24,7,1,89.63,615.0,5954.171718750001,1902.967569444444
2025-10-11,Shed 3,72.3,1.0,20570.0,18060.0,17,14,1,87.8,602.0,5826.453125,1865.0369444444445
2025-10-11,Shed 4,70.2,6.0,20781.0,18660.0,3,8,1,89.79,622.0,5766.0884375000005,1885.4075
2025-11-11,Shed 1,67.5,3.0,20848.0,18600.0,16,8,1,89.22,620.0,5830.58328125,1896.2222222222222
2025-11-11,Shed 2,66.4,3.0,20582.0,18450.0,20,6,1,89.64,615.0,5954.171718750001,1902.967569444444
2025-11-11,Shed 3,72.4,5.0,20565.0,18060.0,14,13,1,87.82,602.0,5826.453125,1865.0369444444445
2025-11-11,Shed 4,70.3,7.0,20774.0,18780.0,5,9,1,90.4,626.0,5766.0884375000005,1885.4075
2025-12-11,Shed 1,67.6,3.0,20845.0,18660.0,19,11,1,89.52,622.0,5830.58328125,1896.2222222222222
2025-12-11,Shed 2,66.5,3.0,20579.0,18510.0,6,2,1,89.95,617.0,5954.171718750001,1902.967569444444
2025-12-11,Shed 3,72.5,7.0,20558.0,18180.0,15,13,1,88.43,606.0,5826.453125,1865.0369444444445
2025-12-11,Shed 4,70.4,2.0,20772.0,18720.0,7,5,1,90.12,624.0,5766.0884375000005,1885.4075
2025-11-13,Shed 1,67.7,5.0,20832.0,18690.0,25,14,1,89.72,623.0,5830.58328125,1896.2222222222222
2025-11-13,Shed 2,66.6,2.0,20557.0,18510.0,34,11,1,90.04,617.0,5954.171718750001,1902.967569444444
2025-11-13,Shed 3,72.6,3.0,20543.0,18270.0,14,15,1,88.94,609.0,5826.453125,1865.0369444444445
2025-11-13,Shed 4,70.5,8.0,20748.0,18540.0,7,11,1,89.36,618.0,5766.0884375000005,1885.4075
2025-11-14,Shed 1,68.1,4.0,20828.0,18720.0,15,13,1,89.88,624.0,5830.58328125,1896.2222222222222
2025-11-14,Shed 2,66.7,7.0,20550.0,18630.0,22,10,1,90.66,621.0,5954.171718750001,1902.967569444444
2025-11-14,Shed 3,72.7,2.0,20541.0,18120.0,15,15,1,88.21,604.0,5826.453125,1865.0369444444445
2025-11-14,Shed 4,70.6,7.0,20741.0,18660.0,9,12,1,89.97,622.0,5766.0884375000005,1885.4075
2025-11-15,Shed 1,68.2,1.0,20827.0,18660.0,17,11,1,89.6,622.0,5830.58328125,1896.2222222222222
2025-11-15,Shed 2,67.1,4.0,20540.0,18660.0,12,8,1,90.85,622.0,5954.171718750001,1902.967569444444
2025-11-15,Shed 3,73.1,7.0,20534.0,18120.0,17,18,1,88.24,604.0,5826.453125,1865.0369444444445
2025-11-15,Shed 4,70.7,9.0,20732.0,18600.0,7,6,1,89.72,620.0,5766.0884375000005,1885.4075
2025-11-16,Shed 1,68.3,3.0,20824.0,18720.0,15,8,1,89.9,624.0,5830.58328125,1896.2222222222222
2025-11-16,Shed 2,67.2,2.0,20532.0,18660.0,12,7,1,90.88,622.0,5954.171718750001,1902.967569444444
2025-11-16,Shed 3,73.2,4.0,20530.0,18300.0,16,14,1,89.14,610.0,5826.453125,1865.0369444444445
2025-11-16,Shed 4,71.1,5.0,20727.0,18660.0,5,10,1,90.03,622.0,5766.0884375000005,1885.4075
2025-11-17,Shed 1,68.4,9.0,20815.0,18660.0,20,13,1,89.65,622.0,5830.58328125,1896.2222222222222
2025-11-17,Shed 2,67.3,1.0,20525.0,18750.0,5,3,1,91.35,625.0,5954.171718750001,1902.967569444444
2025-11-17,Shed 3,73.3,9.0,20521.0,18270.0,20,13,1,89.03,609.0,5826.453125,1865.0369444444445
2025-11-17,Shed 4,71.2,6.0,20721.0,18600.0,9,17,1,89.76,620.0,5766.0884375000005,1885.4075
2025-11-18,Shed 1,68.5,4.0,20811.0,18690.0,22,13,1,89.81,623.0,5830.58328125,1896.2222222222222
2025-11-18,Shed 2,67.4,4.0,20515.0,18540.0,25,12,1,90.37,618.0,5954.171718750001,1902.967569444444
2025-11-18,Shed 3,73.4,3.0,20518.0,18060.0,16,13,1,88.02,602.0,5826.453125,1865.0369444444445
2025-11-18,Shed 4,71.3,5.0,20716.0,18660.0,7,17,1,90.08,622.0,5766.0884375000005,1885.4075
2025-11-19,Shed 1,68.6,2.0,20809.0,18720.0,19,11,1,89.96,624.0,5830.58328125,1896.2222222222222
2025-11-19,Shed 2,67.5,7.0,20502.0,18690.0,26,11,1,91.16,623.0,5954.171718750001,1902.967569444444
2025-11-19,Shed 3,73.5,6.0,20512.0,18030.0,16,12,1,87.9,601.0,5826.453125,1865.0369444444445
2025-11-19,Shed 4,71.4,9.0,20707.0,18570.0,23,14,1,89.68,619.0,5766.0884375000005,1885.4075
2025-11-20,Shed 1,68.7,4.0,20805.0,18660.0,24,14,1,89.69,622.0,5830.58328125,1896.2222222222222
2025-11-20,Shed 2,67.6,2.0,20494.0,18630.0,10,9,1,90.9,621.0,5954.171718750001,1902.967569444444
2025-11-20,Shed 3,73.6,1.0,20511.0,17730.0,12,14,1,86.44,591.0,5826.453125,1865.0369444444445
2025-11-20,Shed 4,71.5,6.0,20701.0,18630.0,14,6,1,90.0,621.0,5766.0884375000005,1885.4075
2025-11-21,Shed 1,69.1,4.0,20801.0,18690.0,17,9,1,89.85,623.0,5830.58328125,1896.2222222222222
2025-11-21,Shed 2,67.7,0.0,20488.0,18390.0,23,11,1,89.76,613.0,5954.171718750001,1902.967569444444
2025-11-21,Shed 3,73.7,5.0,20506.0,17490.0,11,10,1,85.29,583.0,5826.453125,1865.0369444444445
2025-11-21,Shed 4,71.6,6.0,20695.0,18450.0,9,15,1,89.15,615.0,5766.0884375000005,1885.4075
2025-11-22,Shed 1,69.2,5.0,20796.0,18720.0,20,8,1,90.02,624.0,5830.58328125,1896.2222222222222
2025-11-22,Shed 2,68.1,4.0,20478.0,18540.0,18,12,1,90.54,618.0,5954.171718750001,1902.967569444444
2025-11-22,Shed 3,74.1,2.0,20504.0,17580.0,12,9,1,85.74,586.0,5826.453125,1865.0369444444445
2025-11-22,Shed 4,71.7,0.0,20695.0,18420.0,6,15,1,89.01,614.0,5766.0884375000005,1885.4075
2025-11-23,Shed 1,69.3,2.0,20794.0,18750.0,21,11,1,90.17,625.0,5830.58328125,1896.2222222222222
2025-11-23,Shed 2,68.2,6.0,20466.0,18540.0,15,10,1,90.59,618.0,5954.171718750001,1902.967569444444
2025-11-23,Shed 3,74.2,4.0,20500.0,17850.0,13,8,1,87.07,595.0,5826.453125,1865.0369444444445
2025-11-23,Shed 4,72.1,5.0,20690.0,18480.0,6,10,1,89.32,616.0,5766.0884375000005,1885.4075
2025-11-24,Shed 1,69.4,3.0,20791.0,18720.0,22,15,1,90.04,624.0,5830.58328125,1896.2222222222222
2025-11-24,Shed 2,68.3,3.0,20457.0,18570.0,8,8,1,90.78,619.0,5954.171718750001,1902.967569444444
2025-11-24,Shed 3,74.3,5.0,20495.0,18000.0,19,17,1,87.83,600.0,5826.453125,1865.0369444444445
2025-11-24,Shed 4,72.2,5.0,20685.0,18540.0,7,15,1,89.63,618.0,5766.0884375000005,1885.4075
2025-11-25,Shed 1,69.5,3.0,20788.0,18420.0,20,14,1,88.61,614.0,5830.58328125,1896.2222222222222
2025-11-25,Shed 2,68.4,6.0,20445.0,18390.0,17,7,1,89.95,613.0,5954.171718750001,1902.967569444444
2025-11-25,Shed 3,74.4,7.0,20488.0,17910.0,17,9,1,87.42,597.0,5826.453125,1865.0369444444445
2025-11-25,Shed 4,72.3,5.0,20680.0,18270.0,10,12,1,88.35,609.0,5766.0884375000005,1885.4075
2025-11-26,Shed 1,69.6,5.0,20783.0,18570.0,22,15,1,89.35,619.0,5830.58328125,1896.2222222222222
2025-11-26,Shed 2,68.5,3.0,20436.0,18360.0,20,12,1,89.84,612.0,5954.171718750001,1902.967569444444
2025-11-26,Shed 3,74.5,4.0,20484.0,17880.0,18,8,1,87.29,596.0,5826.453125,1865.0369444444445
2025-11-26,Shed 4,72.4,2.0,20678.0,18600.0,6,11,1,89.95,620.0,5766.0884375000005,1885.4075
2025-11-27,Shed 1,69.7,4.0,20771.0,18450.0,23,9,1,88.83,615.0,5830.58328125,1896.2222222222222
2025-11-27,Shed 2,68.6,2.0,20428.0,18630.0,35,12,1,91.2,621.0,5954.171718750001,1902.967569444444
2025-11-27,Shed 3,74.6,4.0,20469.0,17730.0,17,8,1,86.62,591.0,5826.453125,1865.0369444444445
2025-11-27,Shed 4,72.5,2.0,20676.0,18240.0,7,9,1,88.22,608.0,5766.0884375000005,1885.4075
2025-11-28,Shed 1,70.1,6.0,20765.0,18270.0,14,8,1,87.98,609.0,5830.58328125,1896.2222222222222
2025-11-28,Shed 2,68.7,6.0,20422.0,18300.0,12,8,1,89.61,610.0,5954.171718750001,1902.967569444444
2025-11-28,Shed 3,74.7,3.0,20455.0,17880.0,20,9,1,87.41,596.0,5826.453125,1865.0369444444445
2025-11-28,Shed 4,72.6,5.0,20671.0,18300.0,12,17,1,88.53,610.0,5766.0884375000005,1885.4075
2025-11-29,Shed 1,70.2,2.0,20759.0,18270.0,21,9,1,88.01,609.0,5830.58328125,1896.2222222222222
2025-11-29,Shed 2,69.1,5.0,20417.0,18240.0,18,15,1,89.34,608.0,5954.171718750001,1902.967569444444
2025-11-29,Shed 3,75.1,4.0,20440.0,17760.0,18,16,1,86.89,592.0,5826.453125,1865.0369444444445
2025-11-29,Shed 4,72.7,5.0,20666.0,18330.0,9,16,1,88.7,611.0,5766.0884375000005,1885.4075
2025-11-30,Shed 1,70.3,6.0,20753.0,18240.0,23,14,1,87.89,608.0,5830.58328125,1896.2222222222222
2025-11-30,Shed 2,69.2,5.0,20412.0,18390.0,21,14,1,90.09,613.0,5954.171718750001,1902.967569444444
2025-11-30,Shed 3,75.2,5.0,20424.0,18000.0,20,13,1,88.13,600.0,5826.453125,1865.0369444444445
2025-11-30,Shed 4,73.1,6.0,20660.0,18420.0,19,13,1,89.16,614.0,5766.0884375000005,1885.4075
2025-01-12,Shed 1,70.4,2.0,20751.0,18510.0,24,13,1,89.2,617.0,,
2025-01-12,Shed 2,69.3,6.0,20406.0,18300.0,15,9,1,89.68,610.0,,
2025-01-12,Shed 3,75.3,4.0,20409.0,17910.0,14,13,1,87.76,597.0,,
2025-01-12,Shed 4,73.2,0.0,20660.0,18390.0,14,14,1,89.01,613.0,,
2025-02-12,Shed 1,70.5,3.0,20748.0,18270.0,18,12,1,88.06,609.0,,
2025-02-12,Shed 2,69.4,3.0,20403.0,18090.0,14,11,1,88.66,603.0,,
2025-02-12,Shed 3,75.4,5.0,20404.0,17730.0,19,15,1,86.89,591.0,,
2025-02-12,Shed 4,73.3,9.0,20651.0,18180.0,8,9,1,88.03,606.0,,
2025-03-12,Shed 1,70.6,4.0,20744.0,18240.0,20,13,1,87.93,608.0,,
2025-03-12,Shed 2,69.5,8.0,20395.0,18510.0,18,14,1,90.76,617.0,,
2025-03-12,Shed 3,75.5,0.0,20404.0,17820.0,12,16,1,87.34,594.0,,
2025-03-12,Shed 4,73.3,8.0,20643.0,18390.0,9,12,1,89.09,613.0,,
2025-04-12,Shed 1,70.7,2.0,20742.0,18330.0,16,14,1,88.37,611.0,,
2025-04-12,Shed 2,69.6,6.0,20389.0,18480.0,15,10,1,90.64,616.0,,
2025-04-12,Shed 3,75.6,7.0,20397.0,17850.0,15,18,1,87.51,595.0,,
2025-04-12,Shed 4,73.4,4.0,20639.0,18390.0,8,6,1,89.1,613.0,,
2025-05-12,Shed 1,71.1,4.0,20738.0,18270.0,11,8,1,88.1,609.0,,
2025-05-12,Shed 2,69.7,1.0,20388.0,18360.0,22,17,1,90.05,612.0,,
2025-05-12,Shed 3,75.7,5.0,20392.0,17850.0,14,16,1,87.53,595.0,,
2025-05-12,Shed 4,73.5,3.0,20636.0,18420.0,14,9,1,89.26,614.0,,
2025-06-12,Shed 1,71.2,4.0,20734.0,18330.0,20,15,1,88.41,611.0,,
2025-06-12,Shed 2,70.1,5.0,20366.0,18420.0,15,10,1,90.44,614.0,,
2025-06-12,Shed 3,76.1,6.0,20375.0,17880.0,19,14,1,87.75,596.0,,
2025-06-12,Shed 4,73.6,7.0,20629.0,18450.0,7,9,1,89.44,615.0,,
2025-07-12,Shed 1,71.3,5.0,20729.0,18360.0,10,8,1,88.57,612.0,5847.04219479739,
2025-07-12,Shed 2,70.2,7.0,20359.0,18480.0,27,17,1,90.77,616.0,6009.494142771291,
2025-07-12,Shed 3,76.2,8.0,20367.0,18030.0,14,17,1,88.53,601.0,5813.992568851363,
2025-07-12,Shed 4,73.7,6.0,20623.0,18390.0,21,5,1,89.17,613.0,5797.546490384616,
2025-08-12,Shed 1,71.4,2.0,20727.0,18540.0,29,17,1,89.45,618.0,5830.58328125,
2025-08-12,Shed 2,70.3,4.0,20355.0,18450.0,18,12,1,90.64,615.0,5954.171718750001,
2025-08-12,Shed 3,76.3,6.0,20361.0,18090.0,23,12,1,88.85,603.0,5826.453125,
2025-08-12,Shed 4,74.1,6.0,20617.0,18510.0,12,2,1,89.78,617.0,5766.0884375000005,
2025-09-12,Shed 1,71.5,7.0,20720.0,18630.0,20,14,1,89.91,621.0,5830.58328125,1892.814861111111
2025-09-12,Shed 2,70.4,8.0,20347.0,18600.0,16,11,1,91.41,620.0,5954.171718750001,1908.0786458333332
2025-09-12,Shed 3,76.4,5.0,20356.0,18150.0,20,13,1,89.16,605.0,5826.453125,1874.851840277778
2025-09-12,Shed 4,74.2,3.0,20614.0,18600.0,8,10,1,90.23,620.0,5766.0884375000005,1886.7037500000001
2025-10-12,Shed 1,71.6,1.0,20719.0,18660.0,10,7,1,90.06,622.0,5830.58328125,1896.2222222222222
2025-10-12,Shed 2,70.5,0.0,20347.0,18630.0,16,9,1,91.56,621.0,5954.171718750001,1902.967569444444
2025-10-12,Shed 3,76.5,8.0,20348.0,18030.0,22,11,1,88.61,601.0,5826.453125,1865.0369444444445
2025-10-12,Shed 4,74.3,10.0,20604.0,18540.0,15,2,1,89.98,618.0,5766.0884375000005,1885.4075
2025-11-12,Shed 1,71.7,4.0,20715.0,18540.0,27,16,1,89.5,618.0,5830.58328125,1896.2222222222222
2025-11-12,Shed 2,70.6,1.0,20332.0,18600.0,14,9,1,91.48,620.0,5954.171718750001,1902.967569444444
2025-11-12,Shed 3,76.6,1.0,20347.0,18060.0,15,17,1,88.76,602.0,5826.453125,1865.0369444444445
2025-11-12,Shed 4,74.4,3.0,20601.0,18360.0,8,3,1,89.12,612.0,5766.0884375000005,1885.4075
2025-12-12,Shed 1,72.1,4.0,20711.0,18060.0,9,7,1,87.2,602.0,5830.58328125,1896.2222222222222
2025-12-12,Shed 2,70.7,1.0,20331.0,18690.0,11,2,1,91.93,623.0,5954.171718750001,1902.967569444444
2025-12-12,Shed 3,76.7,2.0,20345.0,18000.0,21,17,1,88.47,600.0,5826.453125,1865.0369444444445
2025-12-12,Shed 4,74.5,5.0,20596.0,18390.0,4,4,1,89.29,613.0,5766.0884375000005,1885.4075
2025-12-12,Shed 1,72.1,4.0,20707.0,18060.0,9,7,1,87.22,602.0,5830.58328125,1896.2222222222222
2025-12-12,Shed 2,70.7,1.0,20330.0,18690.0,11,2,1,91.93,623.0,5954.171718750001,1902.967569444444
2025-12-12,Shed 3,76.7,2.0,20343.0,18000.0,21,17,1,88.48,600.0,5826.453125,1865.0369444444445
2025-12-12,Shed 4,74.5,5.0,20591.0,18390.0,4,4,1,89.31,613.0,5766.0884375000005,1885.4075
2025-12-13,Shed 1,72.2,3.0,20704.0,18330.0,13,7,1,88.53,611.0,5830.58328125,1896.2222222222222
2025-12-13,Shed 2,71.1,7.0,20323.0,18330.0,13,4,1,90.19,611.0,5954.171718750001,1902.967569444444
2025-12-13,Shed 3,77.1,6.0,20337.0,17850.0,11,13,1,87.77,595.0,5826.453125,1865.0369444444445
2025-12-13,Shed 4,74.6,6.0,20585.0,18300.0,8,10,1,88.9,610.0,5766.0884375000005,1885.4075
2025-12-14,Shed 1,72.3,3.0,20701.0,18390.0,20,14,1,88.84,613.0,5830.58328125,1896.2222222222222
2025-12-14,Shed 2,71.2,0.0,20323.0,18480.0,18,12,1,90.93,616.0,5954.171718750001,1902.967569444444
2025-12-14,Shed 3,77.2,2.0,20335.0,17820.0,18,13,1,87.63,594.0,5826.453125,1865.0369444444445
2025-12-14,Shed 4,74.7,7.0,20578.0,18360.0,7,17,1,89.22,612.0,5766.0884375000005,1885.4075
2025-12-15,Shed 1,72.4,8.0,20693.0,18240.0,21,14,1,88.15,608.0,5830.58328125,1896.2222222222222
2025-12-15,Shed 2,71.3,2.0,20321.0,18510.0,10,6,1,91.09,617.0,5954.171718750001,1902.967569444444
2025-12-15,Shed 3,77.3,6.0,20329.0,17850.0,20,18,1,87.81,595.0,5826.453125,1865.0369444444445
2025-12-15,Shed 4,75.1,7.0,20571.0,18450.0,9,17,1,89.69,615.0,5766.0884375000005,1885.4075
2025-12-16,Shed 1,72.5,10.0,20683.0,18000.0,24,16,1,87.03,600.0,5830.58328125,1896.2222222222222
2025-12-16,Shed 2,71.4,2.0,20319.0,18420.0,18,12,1,90.65,614.0,5954.171718750001,1902.967569444444
2025-12-16,Shed 3,77.4,5.0,20324.0,17820.0,23,13,1,87.68,594.0,5826.453125,1865.0369444444445
2025-12-16,Shed 4,75.2,3.0,20568.0,18600.0,18,6,2,90.43,620.0,5766.0884375000005,1885.4075
